transaction_id,customer_id,flight_destination,flight_date,n_guests,booking_date,total_spend,flight_type
13976,7003,Domestic,2022-04-29,1,2022-04-19,1465.621936,One-way
13977,7003,Domestic,2022-01-04,1,2021-12-26,1000,One-way
13978,7003,Domestic,2022-10-15,1,2022-10-05,5563.918143,Round-Trip
13979,7004,Long Haul,2022-11-19,2,2022-10-03,42818.21419,Round-Trip
13980,7004,Domestic,2022-11-22,4,2022-11-05,5807.258515,Round-Trip
13981,7005,Short Haul,2022-04-04,1,2022-01-20,5437.294944,One-way
13982,7005,Domestic,2022-11-22,2,2022-11-01,4652.162574,One-way
13983,7005,Domestic,2022-06-10,4,2022-05-24,8880.469358,One-way
13984,7005,Domestic,2022-11-27,6,2022-11-09,39638.29856,Round-Trip
13985,7006,Domestic,2022-05-19,2,2022-05-06,5023.896448,One-way
13986,7007,Long Haul,2022-06-16,3,2022-04-16,47156.81827,Round-Trip
13987,7007,Domestic,2022-10-13,3,2022-09-24,2594.660765,Round-Trip
13988,7007,Long Haul,2022-05-23,2,2022-03-14,23005.6534,One-way
13989,7008,Domestic,2022-12-07,3,2022-11-15,2842.599248,Round-Trip
13990,7008,Domestic,2022-06-03,2,2022-05-21,1603.521851,Round-Trip
13991,7009,Long Haul,2022-12-14,2,2022-10-22,26634.24659,Round-Trip
13992,7010,Long Haul,2022-04-14,3,2022-02-28,68344.7968,Open Jaw
13993,7011,Domestic,2022-04-24,1,2022-04-04,2556.172039,Round-Trip
13994,7011,Domestic,2022-06-07,1,2022-05-21,5131.305804,Round-Trip
13995,7011,Long Haul,2022-04-24,1,2022-02-22,17783.70722,Round-Trip
13996,7012,Domestic,2022-11-29,2,2022-11-13,5323.453813,One-way
13997,7013,Short Haul,2022-05-02,1,2022-03-02,6489.059116,One-way
13998,7014,Short Haul,2022-11-06,2,2022-09-23,18458.75917,Open Jaw
13999,7015,Domestic,2022-07-03,5,2022-06-22,13803.02322,Round-Trip
14000,7015,Domestic,2022-10-15,1,2022-10-03,2740.318141,One-way
14001,7015,Short Haul,2022-06-08,3,2022-04-15,20628.48515,One-way
14002,7016,Long Haul,2022-12-17,1,2022-10-24,8292.89957,One-way
14003,7016,Short Haul,2022-04-27,2,2022-03-03,18153.90796,One-way
14004,7017,Domestic,2022-10-14,3,2022-10-03,5812.011367,Round-Trip
14005,7017,Short Haul,2022-11-14,1,2022-09-12,7036.896868,Round-Trip
14006,7018,Domestic,2022-11-17,4,2022-10-30,13610.60442,Round-Trip
14007,7018,Short Haul,2022-10-16,3,2022-08-19,16514.11976,One-way
14008,7019,Short Haul,2022-12-02,1,2022-10-02,4927.319792,One-way
14009,7019,Domestic,2022-06-12,1,2022-06-03,2057.579905,Round-Trip
14010,7020,Long Haul,2022-11-22,4,2022-09-23,31434.77979,One-way
14011,7020,Short Haul,2022-10-22,1,2022-08-27,13519.14883,One-way
14012,7021,Domestic,2022-05-26,1,2022-05-05,2733.221071,One-way
14013,7022,Domestic,2022-11-07,4,2022-10-20,2895.798657,One-way
14014,7022,Domestic,2022-11-21,2,2022-11-08,4909.665564,One-way
14015,7023,Short Haul,2022-11-28,3,2022-09-16,36440.46627,Round-Trip
14016,7024,Domestic,2022-04-30,3,2022-04-18,11066.89951,Round-Trip
14017,7025,Short Haul,2022-12-27,2,2022-10-22,9751.437924,One-way
14018,7026,Domestic,2022-12-12,1,2022-11-25,1777.477368,Round-Trip
14019,7026,Domestic,2022-04-30,2,2022-04-18,6370.610123,One-way
14020,7027,Domestic,2022-11-05,3,2022-10-24,8242.839617,One-way
14021,7028,Domestic,2022-11-04,1,2022-10-22,1357.910278,One-way
14022,7028,Long Haul,2022-04-13,1,2022-02-17,8112.847965,One-way
14023,7029,Domestic,2022-05-30,1,2022-05-17,2417.473142,Round-Trip
14024,7029,Short Haul,2022-11-15,1,2022-09-04,6471.964142,One-way
14025,7030,Long Haul,2022-06-16,3,2022-04-17,43438.03714,Round-Trip
14026,7030,Domestic,2022-12-01,1,2022-11-16,3065.246395,One-way
14027,7031,Domestic,2022-11-25,1,2022-11-12,2892.475128,Round-Trip
14028,7032,Domestic,2022-05-28,3,2022-05-07,6085.401595,One-way
14029,7032,Domestic,2022-10-28,1,2022-10-13,3345.229534,One-way
14030,7033,Long Haul,2022-05-27,2,2022-04-01,14016.07659,One-way
14031,7033,Short Haul,2022-10-25,4,2022-08-09,20628.14189,One-way
14032,7033,Domestic,2022-11-22,4,2022-11-07,4914.015294,One-way
14033,7034,Domestic,2022-11-26,2,2022-11-12,1595.859161,One-way
14034,7034,Domestic,2022-11-30,4,2022-11-20,5051.935853,Round-Trip
14035,7035,Short Haul,2022-11-13,1,2022-09-10,7707.339667,One-way
14036,7035,Domestic,2022-11-19,1,2022-11-06,6800.767936,Round-Trip
14037,7035,Domestic,2022-05-28,1,2022-05-12,1440.935379,One-way
14038,7036,Domestic,2022-11-10,3,2022-10-30,5506.571617,Round-Trip
14039,7037,Domestic,2022-05-05,4,2022-04-21,2505.952342,One-way
14040,7037,Short Haul,2022-05-02,1,2022-03-03,5539.692329,One-way
14041,7037,Domestic,2022-06-05,1,2022-05-21,4324.528365,One-way
14042,7037,Domestic,2022-11-10,1,2022-10-18,1000,One-way
14043,7037,Domestic,2022-05-06,1,2022-04-29,1455.416684,Round-Trip
14044,7037,Domestic,2022-11-05,1,2022-10-20,1258.487389,One-way
14045,7038,Domestic,2022-12-08,3,2022-11-30,10407.14536,Open Jaw
14046,7038,Short Haul,2022-05-02,1,2022-03-11,4287.508507,One-way
14047,7038,Domestic,2022-10-21,1,2022-10-07,1000,One-way
14048,7039,Domestic,2022-12-08,5,2022-11-24,1659.076725,One-way
14049,7040,Domestic,2022-11-21,1,2022-10-29,3272.664892,One-way
14050,7040,Domestic,2022-10-24,1,2022-10-08,3334.056514,Round-Trip
14051,7040,Long Haul,2022-04-18,1,2022-02-26,7629.147199,One-way
14052,7040,Long Haul,2022-11-20,1,2022-09-26,19088.48335,Open Jaw
14053,7041,Short Haul,2022-11-23,1,2022-09-12,9826.831304,One-way
14054,7041,Domestic,2022-04-20,3,2022-04-07,3103.270768,Round-Trip
14055,7042,Short Haul,2022-10-22,3,2022-08-24,13141.96923,One-way
14056,7042,Domestic,2022-11-27,1,2022-11-15,2727.766459,One-way
14057,7042,Domestic,2022-10-31,1,2022-10-16,3938.504491,Round-Trip
14058,7043,Short Haul,2022-12-04,1,2022-10-01,11571.70623,One-way
14059,7044,Domestic,2022-12-14,1,2022-12-03,1000,Open Jaw
14060,7045,Domestic,2022-05-08,1,2022-04-25,1851.510401,One-way
14061,7045,Short Haul,2022-06-08,1,2022-04-11,4546.327044,One-way
14062,7046,Long Haul,2022-04-29,3,2022-03-03,24719.15572,One-way
14063,7046,Domestic,2022-04-19,1,2022-04-10,3559.63163,Open Jaw
14064,7047,Long Haul,2022-11-13,2,2022-09-20,16121.96851,One-way
14065,7047,Short Haul,2022-11-06,3,2022-09-13,11413.47236,One-way
14066,7047,Long Haul,2022-04-27,4,2022-02-25,36519.52195,One-way
14067,7047,Domestic,2022-06-09,5,2022-05-19,4599.187583,Open Jaw
14068,7048,Short Haul,2022-10-25,1,2022-08-29,3589.829815,One-way
14069,7048,Domestic,2022-12-07,1,2022-11-21,3901.770429,Round-Trip
14070,7048,Domestic,2022-10-25,1,2022-10-02,2521.052996,One-way
14071,7049,Domestic,2022-05-13,1,2022-04-26,5411.085211,Open Jaw
14072,7049,Short Haul,2022-04-23,1,2022-03-06,4902.280624,One-way
14073,7050,Domestic,2022-12-02,3,2022-11-21,6534.302564,Open Jaw
14074,7051,Domestic,2022-11-18,1,2022-11-07,3882.367076,Round-Trip
14075,7051,Short Haul,2022-11-16,1,2022-09-14,4380.750616,One-way
14076,7052,Long Haul,2022-11-30,1,2022-09-18,5048.105014,One-way
14077,7052,Domestic,2022-04-20,1,2022-04-11,1880.583153,Round-Trip
14078,7052,Short Haul,2022-05-04,1,2022-02-18,5049.92799,One-way
14079,7053,Domestic,2022-11-23,3,2022-11-09,7583.895936,One-way
14080,7053,Short Haul,2022-11-16,1,2022-09-09,8379.49734,Round-Trip
14081,7054,Domestic,2022-11-26,2,2022-11-09,4872.893933,One-way
14082,7055,Domestic,2022-04-22,2,2022-03-31,5400.03044,One-way
14083,7056,Domestic,2022-11-17,3,2022-11-03,12871.56021,Round-Trip
14084,7056,Domestic,2022-11-14,2,2022-10-28,1759.721443,Round-Trip
14085,7056,Domestic,2022-04-26,4,2022-04-11,18596.66073,Round-Trip
14086,7057,Domestic,2022-11-04,1,2022-10-21,1000,One-way
14087,7058,Short Haul,2022-11-05,1,2022-09-06,7423.404996,One-way
14088,7059,Long Haul,2022-10-16,1,2022-08-06,17542.64863,Round-Trip
14089,7059,Short Haul,2022-11-26,1,2022-10-04,5086.258942,One-way
14090,7060,Domestic,2022-11-15,1,2022-10-29,1934.146515,One-way
14091,7060,Domestic,2022-12-04,1,2022-11-23,1359.204075,One-way
14092,7060,Domestic,2022-04-29,6,2022-04-11,15628.3406,One-way
14093,7061,Short Haul,2022-10-11,5,2022-08-18,45183.78499,Round-Trip
14094,7061,Short Haul,2022-11-17,1,2022-09-29,7103.777955,One-way
14095,7062,Short Haul,2022-11-14,2,2022-09-07,12849.93876,One-way
14096,7062,Domestic,2022-04-25,2,2022-04-06,7522.41905,Round-Trip
14097,7063,Long Haul,2022-11-25,1,2022-09-23,7483.241733,One-way
14098,7063,Short Haul,2022-11-03,4,2022-09-03,18209.95104,One-way
14099,7064,Short Haul,2022-10-09,3,2022-07-29,32989.685,Round-Trip
14100,7064,Short Haul,2022-12-01,3,2022-09-29,22124.6379,One-way
14101,7064,Domestic,2022-05-30,1,2022-05-12,2175.9805,One-way
14102,7064,Domestic,2022-05-22,3,2022-05-03,7619.023167,One-way
14103,7065,Long Haul,2022-05-28,1,2022-04-11,12326.69473,One-way
14104,7065,Domestic,2022-05-07,3,2022-04-21,10905.60383,Round-Trip
14105,7065,Domestic,2022-11-13,1,2022-10-27,2202.109321,One-way
14106,7065,Short Haul,2022-04-14,1,2022-01-30,5048.630151,One-way
14107,7066,Long Haul,2022-04-28,1,2022-03-04,22500.20633,Round-Trip
14108,7067,Short Haul,2022-05-26,6,2022-04-02,96325.94383,Round-Trip
14109,7068,Domestic,2022-12-19,3,2022-12-01,1000,One-way
14110,7068,Domestic,2022-11-07,1,2022-10-27,2490.972515,One-way
14111,7069,Domestic,2022-12-13,1,2022-11-27,4204.848901,Round-Trip
14112,7070,Long Haul,2022-10-25,1,2022-09-08,10274.0828,One-way
14113,7071,Domestic,2022-12-12,6,2022-11-27,5033.667781,One-way
14114,7071,Short Haul,2022-10-17,4,2022-08-16,31887.9595,Round-Trip
14115,7072,Short Haul,2022-11-10,1,2022-09-16,10404.62223,Round-Trip
14116,7072,Domestic,2022-12-04,1,2022-11-15,3181.956147,Round-Trip
14117,7072,Domestic,2022-11-12,1,2022-10-31,3327.448773,Round-Trip
14118,7073,Long Haul,2022-11-19,1,2022-09-18,8451.248607,One-way
14119,7073,Domestic,2022-04-24,1,2022-04-10,4648.346004,Round-Trip
14120,7073,Domestic,2022-12-20,1,2022-12-04,2933.308303,Round-Trip
14121,7074,Domestic,2022-06-02,1,2022-05-24,1097.964823,One-way
14122,7074,Domestic,2022-10-15,3,2022-09-27,10889.6971,One-way
14123,7074,Domestic,2022-05-20,3,2022-05-04,8674.780628,Open Jaw
14124,7075,Domestic,2022-05-21,7,2022-05-08,27705.11153,Round-Trip
14125,7075,Short Haul,2022-09-22,4,2022-07-30,30592.23653,Round-Trip
14126,7075,Short Haul,2022-05-02,1,2022-03-21,4719.397852,One-way
14127,7076,Domestic,2022-11-21,3,2022-11-02,6352.086986,One-way
14128,7077,Long Haul,2022-12-25,4,2022-10-29,65102.65225,Open Jaw
14129,7078,Long Haul,2022-06-23,1,2022-04-23,9698.740319,One-way
14130,7078,Domestic,2022-05-09,1,2022-04-21,1000,One-way
14131,7078,Domestic,2022-10-15,1,2022-09-20,2152.102081,One-way
14132,7078,Long Haul,2022-12-09,3,2022-10-20,47180.79593,One-way
14133,7079,Long Haul,2022-12-13,4,2022-10-18,57271.20275,Round-Trip
14134,7079,Domestic,2022-11-26,3,2022-11-15,2368.759163,One-way
14135,7080,Domestic,2022-05-08,1,2022-04-18,1407.809267,One-way
14136,7080,Short Haul,2022-05-15,2,2022-03-14,25971.21769,Round-Trip
14137,7080,Domestic,2022-12-19,3,2022-11-24,1426.200451,Open Jaw
14138,7081,Short Haul,2022-10-23,1,2022-08-28,4699.081284,One-way
14139,7081,Domestic,2022-10-30,5,2022-10-15,28873.28196,Round-Trip
14140,7082,Domestic,2022-12-15,3,2022-12-01,3284.212974,One-way
14141,7083,Short Haul,2022-11-17,1,2022-09-24,5585.308026,One-way
14142,7083,Short Haul,2022-11-17,1,2022-09-19,3892.953453,One-way
14143,7084,Short Haul,2022-05-28,3,2022-03-25,24310.69902,One-way
14144,7084,Domestic,2022-11-20,1,2022-11-04,2176.316264,One-way
14145,7084,Domestic,2022-10-30,1,2022-10-12,2204.569803,One-way
14146,7085,Domestic,2022-12-03,2,2022-11-14,8028.920253,Open Jaw
14147,7085,Domestic,2022-06-20,3,2022-05-31,3257.79277,Round-Trip
14148,7085,Domestic,2022-11-14,1,2022-10-21,1936.880927,One-way
14149,7086,Short Haul,2022-05-16,1,2022-03-12,6813.222022,Round-Trip
14150,7087,Domestic,2022-11-26,1,2022-11-13,4278.608095,One-way
14151,7088,Short Haul,2022-05-26,2,2022-04-03,5256.050551,One-way
14152,7088,Domestic,2022-04-23,2,2022-04-11,7277.369772,Round-Trip
14153,7088,Domestic,2022-12-14,2,2022-11-27,6691.508762,Round-Trip
14154,7088,Long Haul,2022-11-14,3,2022-09-03,20618.7427,One-way
14155,7089,Domestic,2022-11-13,1,2022-11-03,1000,Round-Trip
14156,7089,Domestic,2022-05-14,1,2022-05-01,2121.092448,Round-Trip
14157,7089,Long Haul,2022-05-05,1,2022-03-07,9917.008678,One-way
14158,7089,Domestic,2022-04-30,4,2022-04-17,5204.156103,One-way
14159,7090,Domestic,2022-12-01,4,2022-11-17,7952.067769,Round-Trip
14160,7090,Domestic,2022-10-13,3,2022-09-28,5875.826839,One-way
14161,7090,Long Haul,2022-10-25,5,2022-09-07,112015.7619,Round-Trip
14162,7091,Domestic,2022-05-27,3,2022-05-06,5746.626941,One-way
14163,7091,Short Haul,2022-11-16,3,2022-09-08,11680.60418,One-way
14164,7092,Short Haul,2022-11-05,1,2022-08-28,10163.07794,Open Jaw
14165,7092,Domestic,2022-05-01,1,2022-04-20,1955.172769,One-way
14166,7092,Short Haul,2022-06-12,3,2022-04-05,22602.61076,One-way
14167,7092,Domestic,2022-10-19,3,2022-10-01,7995.789105,Round-Trip
14168,7093,Short Haul,2022-11-20,4,2022-09-29,18188.80881,One-way
14169,7093,Domestic,2022-05-11,5,2022-04-28,3846.8684,One-way
14170,7094,Long Haul,2022-11-16,2,2022-09-12,37378.77934,Round-Trip
14171,7095,Short Haul,2022-11-13,3,2022-09-20,12832.99465,One-way
14172,7095,Short Haul,2022-05-04,1,2022-02-26,10198.31104,One-way
14173,7096,Short Haul,2022-12-27,3,2022-10-31,20690.7034,One-way
14174,7096,Short Haul,2022-11-12,4,2022-09-13,24219.2369,One-way
14175,7096,Domestic,2022-06-05,1,2022-05-19,1809.612104,One-way
14176,7096,Long Haul,2022-11-30,3,2022-09-23,24496.31406,One-way
14177,7096,Long Haul,2022-11-28,1,2022-09-28,10824.9115,One-way
14178,7097,Domestic,2022-05-15,1,2022-04-29,1242.525885,One-way
14179,7097,Domestic,2022-04-22,1,2022-04-10,1000,One-way
14180,7098,Short Haul,2022-11-29,4,2022-10-03,24883.01016,One-way
14181,7098,Domestic,2022-05-15,4,2022-05-08,12732.98325,One-way
14182,7099,Short Haul,2022-10-30,1,2022-09-01,15382.43045,Round-Trip
14183,7100,Short Haul,2022-11-04,1,2022-09-06,11216.24259,One-way
14184,7100,Domestic,2022-06-14,1,2022-05-28,3412.250914,Round-Trip
14185,7100,Domestic,2022-11-08,2,2022-10-24,1585.359489,Round-Trip
14186,7101,Short Haul,2022-11-02,1,2022-08-27,5435.75787,One-way
14187,7101,Domestic,2022-11-18,1,2022-10-26,3029.584833,Round-Trip
14188,7102,Long Haul,2022-04-23,1,2022-03-09,11148.6909,One-way
14189,7102,Long Haul,2022-11-24,3,2022-09-24,47582.6349,Round-Trip
14190,7102,Domestic,2022-05-22,1,2022-05-09,4832.229038,Open Jaw
14191,7103,Domestic,2022-10-23,1,2022-10-08,1760.860349,Round-Trip
14192,7103,Domestic,2022-11-18,1,2022-11-02,4518.392939,Open Jaw
14193,7103,Short Haul,2022-11-03,1,2022-09-09,13832.04376,Round-Trip
14194,7103,Long Haul,2022-09-27,1,2022-08-02,13508.73788,One-way
14195,7104,Domestic,2022-11-16,2,2022-11-04,3036.570618,One-way
14196,7104,Long Haul,2022-04-17,3,2022-03-01,22543.44683,One-way
14197,7104,Long Haul,2022-11-01,4,2022-09-03,67767.78003,Round-Trip
14198,7105,Domestic,2022-11-09,1,2022-10-27,3521.878926,Round-Trip
14199,7105,Long Haul,2022-11-02,1,2022-08-31,16885.79721,Open Jaw
14200,7106,Short Haul,2022-05-01,2,2022-03-09,9554.86628,One-way
14201,7106,Short Haul,2022-12-07,3,2022-10-02,14468.78064,One-way
14202,7107,Long Haul,2022-11-27,4,2022-09-28,87772.96209,Round-Trip
14203,7107,Domestic,2022-05-06,2,2022-04-25,6658.487605,Round-Trip
14204,7108,Long Haul,2022-05-27,1,2022-04-06,7890.804589,One-way
14205,7108,Domestic,2022-11-09,4,2022-10-31,14130.21615,Round-Trip
14206,7109,Domestic,2022-11-07,4,2022-10-24,9497.326549,One-way
14207,7109,Domestic,2022-11-17,1,2022-10-30,2751.283157,Round-Trip
14208,7110,Domestic,2022-12-04,1,2022-11-16,3910.286342,Round-Trip
14209,7110,Domestic,2022-05-08,1,2022-04-26,6102.601216,Open Jaw
14210,7111,Domestic,2022-10-13,2,2022-10-01,3309.350509,One-way
14211,7111,Domestic,2022-10-21,3,2022-10-07,11236.73159,Open Jaw
14212,7111,Domestic,2022-10-15,5,2022-10-03,9213.558625,One-way
14213,7112,Domestic,2022-10-19,4,2022-10-06,2032.738243,One-way
14214,7113,Domestic,2022-12-06,1,2022-11-25,2979.96046,One-way
14215,7113,Domestic,2022-05-17,3,2022-04-29,12995.6577,Round-Trip
14216,7113,Short Haul,2022-11-30,1,2022-09-28,12501.58391,Round-Trip
14217,7114,Short Haul,2022-11-25,1,2022-09-13,4459.619252,One-way
14218,7114,Short Haul,2022-05-11,1,2022-03-12,13633.76645,Round-Trip
14219,7114,Domestic,2022-06-20,1,2022-06-06,4241.434941,Round-Trip
14220,7114,Short Haul,2022-11-07,1,2022-08-31,8973.665428,Round-Trip
14221,7115,Domestic,2022-10-23,1,2022-10-10,3490.484544,One-way
14222,7115,Domestic,2022-04-01,1,2022-03-17,3501.809636,Round-Trip
14223,7115,Domestic,2022-06-06,1,2022-05-25,1702.107539,Round-Trip
14224,7115,Short Haul,2022-11-10,1,2022-09-20,15497.28324,Round-Trip
14225,7116,Long Haul,2022-05-20,1,2022-03-19,11860.30806,One-way
14226,7117,Domestic,2022-05-31,1,2022-05-19,2479.489427,One-way
14227,7118,Domestic,2022-05-20,2,2022-05-04,2549.74581,One-way
14228,7119,Domestic,2022-11-14,2,2022-10-30,5167.864428,One-way
14229,7120,Short Haul,2022-11-27,2,2022-09-28,14011.8054,One-way
14230,7121,Short Haul,2022-06-05,1,2022-04-02,11338.44833,Round-Trip
14231,7122,Domestic,2022-11-19,1,2022-11-01,6252.725057,Round-Trip
14232,7123,Short Haul,2022-05-04,3,2022-03-17,18465.99153,One-way
14233,7124,Domestic,2022-05-10,1,2022-04-20,2706.876043,One-way
14234,7125,Domestic,2022-11-22,1,2022-11-09,2765.085343,One-way
14235,7126,Domestic,2022-10-26,4,2022-10-07,5332.58769,One-way
14236,7126,Long Haul,2022-11-04,2,2022-09-04,43280.53764,Round-Trip
14237,7126,Short Haul,2022-11-12,1,2022-09-10,12448.82983,Round-Trip
14238,7127,Short Haul,2022-05-05,1,2022-02-28,10451.51651,Round-Trip
14239,7127,Short Haul,2022-09-08,1,2022-07-20,4188.313445,One-way
14240,7127,Domestic,2022-11-23,1,2022-11-11,4574.289567,Round-Trip
14241,7128,Domestic,2022-10-22,1,2022-10-03,4648.407666,Round-Trip
14242,7128,Domestic,2022-12-17,1,2022-11-25,2480.683032,One-way
14243,7128,Domestic,2022-11-10,3,2022-10-23,8179.311113,One-way
14244,7129,Long Haul,2022-12-10,1,2022-10-16,7811.392009,One-way
14245,7130,Domestic,2022-06-18,1,2022-06-10,2035.424943,One-way
14246,7130,Long Haul,2022-11-22,3,2022-09-21,42636.10958,Round-Trip
14247,7130,Domestic,2022-11-09,3,2022-10-14,6744.062687,One-way
14248,7131,Domestic,2022-11-24,1,2022-11-13,6578.342955,Round-Trip
14249,7132,Long Haul,2022-11-10,1,2022-09-07,10364.19021,One-way
14250,7132,Long Haul,2022-05-23,1,2022-03-22,8658.235651,One-way
14251,7133,Domestic,2022-11-09,3,2022-10-25,5165.207459,One-way
14252,7133,Short Haul,2022-11-18,1,2022-09-14,6206.846182,One-way
14253,7134,Domestic,2022-04-09,1,2022-04-03,1131.284787,One-way
14254,7135,Domestic,2022-11-02,4,2022-10-16,9339.109063,One-way
14255,7135,Short Haul,2022-05-10,2,2022-03-03,8921.203661,One-way
14256,7136,Short Haul,2022-12-20,1,2022-10-15,1755.704061,One-way
14257,7136,Short Haul,2022-05-18,4,2022-03-25,49491.83719,Open Jaw
14258,7136,Domestic,2022-06-13,2,2022-05-30,8122.287243,Open Jaw
14259,7137,Short Haul,2022-11-18,4,2022-09-20,18740.24323,One-way
14260,7138,Short Haul,2022-04-24,1,2022-02-21,13211.45427,Round-Trip
14261,7138,Domestic,2022-10-25,4,2022-10-12,7246.381723,One-way
14262,7138,Domestic,2022-05-17,3,2022-05-04,4786.967673,One-way
14263,7139,Domestic,2022-05-12,2,2022-04-26,1810.353632,One-way
14264,7139,Long Haul,2022-12-06,1,2022-10-10,6665.699299,One-way
14265,7139,Domestic,2022-05-06,3,2022-04-24,12310.34485,One-way
14266,7140,Long Haul,2022-06-12,1,2022-04-21,4594.777566,One-way
14267,7140,Long Haul,2022-10-31,1,2022-08-31,11864.4484,Open Jaw
14268,7141,Domestic,2022-11-23,1,2022-11-06,6781.355889,Round-Trip
14269,7141,Short Haul,2022-11-11,1,2022-09-17,3827.401415,One-way
14270,7142,Domestic,2022-10-25,4,2022-10-08,6403.094235,One-way
14271,7142,Long Haul,2022-12-07,3,2022-10-12,44482.02217,Round-Trip
14272,7143,Domestic,2022-04-16,1,2022-03-25,2499.047645,Round-Trip
14273,7143,Domestic,2022-11-24,3,2022-11-10,8552.963151,Round-Trip
14274,7143,Domestic,2022-11-27,6,2022-11-15,2403.63443,One-way
14275,7143,Short Haul,2022-05-04,1,2022-02-25,7353.230833,One-way
14276,7144,Domestic,2022-10-25,2,2022-10-10,7004.525477,One-way
14277,7145,Domestic,2022-04-26,1,2022-04-07,1000,One-way
14278,7146,Domestic,2022-05-18,1,2022-05-05,3807.464454,Open Jaw
14279,7146,Domestic,2022-06-17,1,2022-06-01,5074.08437,Round-Trip
14280,7147,Short Haul,2022-11-18,1,2022-09-30,7589.93184,One-way
14281,7147,Domestic,2022-06-13,1,2022-05-31,3145.442399,Round-Trip
14282,7148,Long Haul,2022-05-23,1,2022-04-05,9167.798825,One-way
14283,7149,Domestic,2022-04-30,1,2022-04-16,1000,One-way
14284,7150,Short Haul,2022-11-19,1,2022-09-29,9539.360377,Round-Trip
14285,7151,Domestic,2022-10-17,1,2022-10-04,2526.001638,One-way
14286,7152,Domestic,2022-11-17,3,2022-11-03,5677.82609,One-way
14287,7152,Short Haul,2022-11-22,1,2022-09-12,7981.381351,One-way
14288,7152,Long Haul,2022-11-01,1,2022-09-02,14739.4684,One-way
14289,7153,Short Haul,2022-11-28,1,2022-09-25,5143.263447,One-way
14290,7154,Long Haul,2022-12-01,6,2022-10-02,170378.6068,Round-Trip
14291,7154,Domestic,2022-11-29,2,2022-11-10,5564.705145,Open Jaw
14292,7155,Domestic,2022-11-09,3,2022-10-28,7053.479563,One-way
14293,7156,Long Haul,2022-10-03,3,2022-08-03,23104.50482,One-way
14294,7157,Domestic,2022-11-18,1,2022-11-02,4084.119456,Round-Trip
14295,7157,Domestic,2022-12-07,1,2022-11-21,1000,One-way
14296,7157,Domestic,2022-12-28,1,2022-12-19,4411.760596,One-way
14297,7158,Domestic,2022-06-18,1,2022-05-31,2198.547212,One-way
14298,7158,Short Haul,2022-11-21,1,2022-10-02,11420.89062,Open Jaw
14299,7158,Domestic,2022-05-30,1,2022-05-20,2504.720084,Round-Trip
14300,7159,Domestic,2022-11-20,4,2022-11-01,3615.14577,One-way
14301,7159,Domestic,2022-11-02,1,2022-10-23,4246.501298,One-way
14302,7160,Domestic,2022-11-05,4,2022-10-26,2497.057506,One-way
14303,7161,Short Haul,2022-12-07,4,2022-10-19,15961.83063,One-way
14304,7161,Short Haul,2022-05-09,3,2022-03-12,23022.33522,One-way
14305,7162,Short Haul,2022-11-29,1,2022-10-01,2927.999022,One-way
14306,7162,Short Haul,2022-05-25,3,2022-04-04,11267.75473,One-way
14307,7163,Domestic,2022-06-01,5,2022-05-15,3066.973993,One-way
14308,7164,Short Haul,2022-11-25,1,2022-10-06,14105.2048,Round-Trip
14309,7164,Short Haul,2022-05-14,1,2022-03-08,10913.2584,Round-Trip
14310,7164,Domestic,2022-10-30,3,2022-10-15,4506.893503,One-way
14311,7165,Domestic,2022-04-28,1,2022-04-15,5942.530049,Round-Trip
14312,7165,Domestic,2022-05-31,1,2022-05-15,4839.255929,Open Jaw
14313,7165,Domestic,2022-06-04,7,2022-05-22,31981.84807,Round-Trip
14314,7166,Domestic,2022-06-01,3,2022-05-20,12398.71574,Open Jaw
14315,7167,Domestic,2022-06-10,1,2022-05-29,4654.845583,Open Jaw
14316,7167,Domestic,2022-06-07,3,2022-05-26,3120.408939,One-way
14317,7168,Domestic,2022-05-19,1,2022-04-22,3457.564595,Round-Trip
14318,7169,Domestic,2022-05-24,1,2022-05-05,4439.335321,One-way
14319,7170,Domestic,2022-11-06,1,2022-10-21,4891.684208,Round-Trip
14320,7170,Short Haul,2022-12-08,1,2022-10-21,2783.537636,One-way
14321,7170,Domestic,2022-12-06,1,2022-11-14,2750.940829,Round-Trip
14322,7171,Short Haul,2022-11-04,1,2022-09-02,11004.86951,Round-Trip
14323,7171,Domestic,2022-11-04,1,2022-10-20,2372.419741,Round-Trip
14324,7171,Short Haul,2022-06-23,6,2022-05-04,21766.18591,One-way
14325,7172,Domestic,2022-06-16,1,2022-05-30,1634.329058,One-way
14326,7173,Domestic,2022-05-07,2,2022-04-22,3441.153071,One-way
14327,7174,Long Haul,2022-05-17,1,2022-03-23,14881.11379,Round-Trip
14328,7174,Long Haul,2022-10-30,1,2022-09-11,7764.117472,One-way
14329,7175,Short Haul,2022-11-06,1,2022-09-07,10569.83912,Round-Trip
14330,7175,Short Haul,2022-11-17,3,2022-09-23,15051.98506,One-way
14331,7175,Long Haul,2022-04-24,1,2022-03-01,16256.35671,Round-Trip
14332,7176,Long Haul,2022-11-24,2,2022-10-08,44703.44106,Round-Trip
14333,7176,Domestic,2022-06-15,3,2022-05-28,3891.050803,One-way
14334,7177,Long Haul,2022-11-11,4,2022-09-03,56013.86084,Round-Trip
14335,7177,Domestic,2022-11-13,1,2022-10-28,3751.218084,Open Jaw
14336,7178,Domestic,2022-12-04,1,2022-11-28,3443.199946,One-way
